aa,bb,cccc,d,e,ff,gg,hh,ii,jjj,k,l,MM,NnN,O,pp,qqq,rRr,ss,tt
1.93657633079,3.76113042928,-0.0355414,1.65107,29.9,-19,953.983436794,-1.212521761472e-01,-2.366627014095e+00,-4.35308313681,1079411253.36,9730005.55672,2.07721868754e-06,1.213175422934e-04,110.6822616,-0.8156,0.4565,-14.1885914,-11.7315993,-3.5382
4.38201894504,1.65536619342,-0.0399694,1.57163,78.2,-37.3,-128.599444667,-1.387785436676e+00,-3.965362515060e+00,1.71357296564,1002667853.53,10909034.6546,2.8193380077e-06,8.320954533019e-04,-84.718841495,0.6291,-6.792,-23.9880211,-9.91199916,-4.4908
-3.82927185363,1.81849694434,-0.00959038,1.71468,79.8,-96.7,825.546751224,2.222770553367e+00,2.484264196242e+00,3.78256567958,276674161.093,7250348.82065,6.01170207348e-06,5.839570574285e-04,-17.6596097416,2.025,-0.698,20.1501148,1.68572242,-6.1466
2.50228306453,9.36314359479,-0.0327255,1.74394,32.7,-11.7,130.501294772,4.854169808061e-01,-3.734629584647e+00,-0.358908131104,639946015.846,9615707.42304,9.26497582034e-06,6.944358471256e-04,-106.817812785,-0.8715,-1.19,5.38269705,-2.91713295,-20.686
1.98931635986,0.372344332368,-0.0369923,1.74159,27.9,-95.7,789.200416717,2.199193777563e-01,4.199052604195e+00,3.96634352602,392655339.431,5939579.6295,5.25432306397e-06,1.031957581647e-05,16.4163638002,2.86,-4.775,-4.89762888,7.17681782,-22.723
2.4639270635,7.75894646015,-0.0437384,1.6245,92.3,-68.9,849.116114399,-1.908005567246e-01,2.319189502699e+00,3.28975401313,1051646716.32,7216957.19533,1.16768827082e-06,9.456811810065e-04,-20.5047413146,0.1604,4.3,19.3308754,-20.7406225,-18.977
-4.29497841031,3.04588527257,-0.0333357,1.52344,48.5,-35.9,81.5324930198,2.582120929747e+00,-8.363153799056e-01,-0.562231628122,359493786.813,10385706.1604,1.34802094855e-06,7.587829180920e-04,-65.7167715258,0.4746,-3.44,-6.29451468,-5.31847402,-6.2917
1.94109767139,2.65665770151,0.0275157,1.57639,94.5,-9.44,-955.334568851,-6.269011021654e-01,1.905083022291e+00,3.70051420729,1026400879.56,11038470.0012,6.32186538934e-06,4.165037262012e-04,-39.4081532557,-0.8051,-6.856,6.0750499,-14.8027487,-15.398
-4.38679730738,2.22376553626,0.0280236,1.71201,19.4,-71.3,-408.413346253,-1.781487155888e+00,-4.650407785003e+00,-2.33005001148,354587100.312,3219303.29692,8.88765138737e-06,3.589418824643e-04,35.9601999618,2.189,-3.648,-6.5516709,-10.2888686,-2.3418
-0.207178577596,0.929798563693,-0.0301118,1.63251,43.9,-33.2,900.479290146,2.824886170175e+00,-3.943169878084e+00,-4.34751445412,992943996.402,11096321.836,4.17710701712e-06,6.270165898365e-04,38.771341455,-0.9782,2.505,-2.98213749,-1.4395477,-21.481
0.883999766289,7.90268209621,-0.016855,1.61333,4.8,-8.18,730.935931143,-2.999780918006e+00,4.209751013948e+00,-4.09346389563,273431985.596,2801511.26122,7.71736075119e-06,4.995768791948e-04,-23.4664859013,2.265,4.937,-18.0686399,0.770096904,-5.2468
4.29538998271,0.8740171713,0.0353241,1.66308,23.3,-66.3,774.318582326,-4.392223789914e-01,9.781414261037e-01,-3.51803740452,755303822.23,253876.404662,3.33767392731e-06,8.898863359797e-05,67.7814229085,-0.9497,4.181,-0.217234477,-22.4139582,-21.418
2.74748078728,-0.904709412461,-0.000455535,1.55766,10.1,-66.8,-462.49548799,-1.784776800029e+00,-8.116443655015e-01,-3.86910353528,330545079.419,5513357.22105,4.74590470216e-06,3.595837703905e-04,25.6061972671,2.791,6.103,12.212875,5.39081441,-4.1266
-0.175756387221,8.34623005203,-0.0405643,1.64553,52.2,-52,516.928494795,2.741104883547e+00,-2.502709316905e+00,2.30011232134,484586924.258,7503046.33932,6.39672849445e-06,9.499120514071e-04,-87.7284251641,0.1053,-6.111,4.34900407,7.61926916,-22.952
-4.80703436067,7.870207231,0.0145832,1.74295,29.3,-69.2,973.863766523,1.868892066383e+00,-4.701322216937e+00,-2.38434408963,337028147.286,9538121.77955,7.88181560035e-06,6.291223930356e-04,41.5990981583,-0.2042,-0.292,11.5419369,-12.5332538,-6.4399
1.25673595263,-0.257529668104,-0.0309345,1.50098,4.9,-75.3,-98.9214459199,-1.317901538293e+00,4.555668074069e+00,3.27245360433,571890120.17,9521889.30579,8.69747274087e-06,2.218728961148e-04,-111.187961382,1.393,-5.873,-24.4318346,-23.1790819,-18.562
-0.773672409303,8.76219654799,0.0114729,1.55782,48.6,-98.3,-96.4645592255,2.072342445392e+00,-4.554925607414e+00,3.01737565734,511708241.448,6217375.16232,1.06605571443e-05,4.341966264495e-04,15.1583680747,1.649,-0.8725,-2.17538543,-9.66173947,-4.09
3.48494391155,-0.229766259489,-0.000581016,1.61918,74.7,-70.2,189.891259929,2.359496390531e-01,1.239742420437e-01,-4.48270160693,307292312.425,7917750.70233,5.81363204835e-06,4.827376918361e-04,-85.0210959717,2.922,-0.5517,14.9517104,-18.9676939,-17.523
1.74011867185,0.0174263245467,-0.0406552,1.59154,34.9,-84.4,538.810074688,-5.130982020668e-01,-6.692137489256e-01,-0.877058272221,212790618.361,577513.666271,4.34586860989e-07,6.205658182713e-04,20.9596405314,1.57,-5.176,-10.7129134,2.52354173,-22.333
-4.40773383468,7.46798007969,0.0285893,1.6547,48.9,-75.3,-247.681227803,-2.963854686814e+00,-3.873469303100e+00,-0.196313253882,1012622652.33,3003176.41088,4.49326035004e-06,9.500407971046e-04,-94.0543345829,3.066,1.654,18.3300451,0.191305882,-7.1822
-3.30766440563,8.96009845356,-0.0379839,1.73131,28,-25.7,675.261788926,1.926698282111e+00,2.322387648123e+00,0.904201060977,92428648.3388,7983191.77814,6.20866166107e-06,3.676312636858e-04,13.2711282761,0.3001,-3.924,-17.7710294,-16.6827762,-21.153
-2.57909272974,-0.736719753299,0.0115725,1.5974,57.3,-49.1,698.027394642,2.456067896321e+00,-1.953015559575e+00,-2.49864182144,295001771.482,10249492.356,6.95214715001e-06,4.486567671454e-04,-37.8236328364,-0.4543,4.719,22.4560899,-17.9034286,-7.6289
-0.0619973859428,7.96111341612,0.0472137,1.74072,67.9,-21.5,468.315574217,-2.885638647220e+00,1.842200558596e-01,-2.99790955801,861231807.127,6502471.98304,8.40528526986e-06,3.118689459334e-04,32.6426405635,2.322,-5.33,-6.48864582,-22.71869,-14.648
4.12447749151,9.70972614915,0.0498874,1.7495,36.4,-6.21,-738.436466953,-1.783460451472e+00,3.333319385614e+00,0.656603760006,475392058.08,3597681.458,7.70019167904e-06,1.637439714497e-04,106.54653623,-0.9121,3.312,9.37211288,9.42217816,-5.3207
-4.11154657116,4.70931047171,-0.0408595,1.63888,34.7,-35.4,-563.858501512,-1.478464508541e+00,-2.025937790057e-01,-1.58633114691,296880049.715,8197067.29341,5.70919232618e-06,5.828091225966e-04,80.617276195,-1.203,-5.4,-7.30211654,-18.9718016,-4.5298
-2.77655494115,0.0887386040037,-0.0211707,1.56467,52.1,-1.66,-345.631360855,-5.434408997054e-01,-2.887744169656e+00,1.55712495245,382423444.555,8222797.69329,9.04312798791e-06,6.551233791525e-04,30.2011966851,3.412,-3.739,11.4873667,-0.224370143,-16.003
0.795535772526,3.01360690152,-0.0227531,1.69585,29.5,-19.4,-814.229550263,-1.570537889043e+00,-4.468277303844e+00,-1.30646745588,22466813.4088,6994674.96532,9.34710790097e-06,5.105563417055e-04,-4.12459929861,1.131,5.38,19.1225513,-12.4808151,-8.373
-0.598665067367,9.79030377879,0.0451382,1.60749,81.6,-71.5,235.484657631,-1.917322056116e+00,-2.624334715685e+00,-1.60077298679,407287134.715,3702776.86468,5.29028325299e-06,7.720064261956e-04,79.1104714262,0.4649,2.877,3.82512661,-20.3670202,-7.5442
4.71465258852,3.69601278978,-0.0474768,1.59023,87,-12.4,68.6872822858,-2.022775949916e-01,3.018726482526e+00,2.2282827383,945319311.873,3655396.53894,9.66709301595e-06,3.155662287785e-04,72.3139513733,0.4512,0.0543,-13.5982535,-0.922567438,-10.087
-1.15076902466,4.2364468319,-0.0129383,1.72564,18,-8.62,-937.469325479,1.030313828967e+00,2.833850341345e+00,0.71787499723,457918379.32,10987389.7348,3.95190573356e-06,1.429387860007e-04,64.0883044034,3.181,2.909,20.6059907,-21.6392091,-1.0009
0.840215668045,2.10304709806,-0.0271818,1.65314,1.69,-98.9,607.635524964,-1.858735434212e-02,2.383227443179e+00,3.60534926378,523880097.985,6302461.01731,1.47684225706e-06,9.826203646447e-04,74.0103382709,0.65,-6.061,14.5870603,-12.5265391,-17.159
-3.00976380427,7.33882145335,-0.00602169,1.50441,77.8,-77.9,-370.913004356,2.380168653880e+00,-2.299444425688e+00,-1.78756723571,752335377.516,8691179.87557,5.25553294522e-06,2.068654190905e-04,-104.959943011,-0.9161,-4.903,-1.54195352,-4.78896685,-23.571
1.67460957697,6.66632170339,0.0147485,1.666,75.8,-63.2,-240.791332266,2.855414891582e+00,-4.694043281417e+00,3.15105365081,248096484.054,8544808.49127,9.8574454344e-06,5.978449910548e-04,74.0630747198,3.395,6.046,-2.2792692,-10.6658552,-20.784
0.570152296119,4.47325199993,0.0254499,1.5118,1.45,-18.2,-899.25297813,-2.381333764964e+00,4.198915874399e+00,-3.48067013744,785702352.567,5044023.25325,8.58008572253e-06,3.636330708730e-04,101.624134441,1.392,3.559,11.4763492,-23.9574118,-19.254
-4.07192158026,3.62545328066,-0.0413692,1.55134,45.4,-15.2,-513.52970803,-2.824387356132e+00,4.175741476746e+00,3.46177926018,101727126.609,433781.059934,2.80878694266e-06,4.509433415721e-04,-103.378059308,1.379,3.398,-7.65112682,-2.04892359,-7.7069
-0.753430008365,0.68578254494,-0.0210085,1.60318,30.3,-68.8,-72.8229631374,-1.482814400569e+00,-7.456500771795e-01,-2.95860693975,573017869.829,7283266.69936,3.66746079864e-06,6.317844175063e-04,75.9696589681,0.1667,5.324,-17.2599896,0.208297431,-9.4409
4.27947002446,3.10964348472,0.0331873,1.6005,38.8,-69.4,752.992010152,-1.977280279383e+00,3.688256967275e-01,-1.34912372482,1101397789.82,547104.969816,1.41387814934e-06,4.541923981007e-04,-27.2801735065,2.365,-5.867,-16.9553277,-4.00695494,-4.4406
3.30507523108,2.6922033021,0.0472131,1.6693,35.7,-88,560.632441091,1.116897095022e+00,-3.246512369543e-01,1.88105020599,963141523.942,3484898.33305,8.24183054039e-06,4.209244941084e-04,107.088290688,1.439,2.896,13.56309,-7.93013374,-9.2474
-1.99324960285,8.78442971659,0.0342236,1.58261,7.13,-82.8,857.435671114,3.918897438310e-01,-2.728196982697e+00,-1.9320340168,843861716.152,6474233.55603,1.96667100201e-06,4.620653349725e-04,111.172917464,2.274,3.072,2.66088267,-3.57103456,-17.049
-1.99728898634,4.77793993307,0.0324287,1.71539,50,-7.48,984.817243643,7.365617579167e-01,3.894193343328e-01,-0.459836121988,985680067.787,7783410.99144,8.82112929212e-06,9.878143019317e-04,45.0122271021,1.046,3.377,21.2703734,0.137020444,-9.723
-3.72124317771,7.10050715439,0.0333717,1.6022,5.47,-7.99,496.898831217,8.290826300692e-01,1.941540057757e-01,-4.38847911763,282910033.169,2808594.44328,3.54841879528e-06,8.509291679344e-04,-17.183805738,-0.2135,4.081,13.2032619,-21.622537,-15.606
-1.74161735148,9.3188160647,-0.0237964,1.70415,21.9,-63.2,858.939926573,-1.535918576768e+00,4.673525690956e+00,-1.86747369982,57714259.1371,144169.881857,4.14129705059e-06,7.438703287379e-04,81.0729767642,-1.498,5.629,3.0485975,-13.9064636,-23.575
-2.59242654024,4.08774238967,0.0449247,1.66451,24.7,-25.9,-277.78208984,1.075836807041e+00,-4.201938696020e+00,-1.67994802508,1096557026.82,6408636.601,9.78812374105e-06,8.597031098604e-04,43.6218923559,-0.3791,5.46,21.6565428,-10.7888189,-19.129
1.41027708687,-0.777490562475,0.000832184,1.74983,37.1,-90.8,238.247708706,-1.477321679349e+00,-3.460144628412e+00,-1.8915159737,615676196.493,812184.584557,6.51603238967e-06,3.493123778676e-04,-61.5198526727,0.934,-3.579,9.26570547,-11.2853486,-24.559
1.93128020897,6.07105175314,0.0455049,1.68304,70.3,-7.93,442.44299071,-1.501695419779e+00,-3.008440772073e+00,-4.41621820662,169563213.491,10616109.3434,9.43173623272e-06,9.795828154473e-04,59.0465345049,0.9035,-1.806,-1.99624939,6.17371191,-3.8493
-4.32494798194,3.15823060301,-0.0439241,1.62833,64.9,-87.5,378.593132221,-1.367701586422e+00,2.807084459999e-01,-3.4782595114,276156921.427,4637564.83395,7.95230569657e-06,9.524767985899e-04,75.2643164351,3.368,-6.916,7.02411781,-7.39272685,-0.55983
-4.33360685579,5.01348195109,0.0368885,1.66069,74.2,-50.3,498.952068737,-7.641987031708e-01,-3.586652057382e+00,1.73915705335,779735812.058,6786499.57585,1.92126184122e-06,2.662911097976e-04,109.151210082,-1.095,3.889,6.8843221,-0.540301422,-14.358
2.07861486754,3.90255133014,-0.0220404,1.59245,27.1,-31.6,450.095018244,1.693478002374e+00,1.099384917435e+00,-4.79022444454,32685181.0934,1377906.66236,3.60518219149e-06,5.806301391173e-05,-59.6623157137,0.749,-1.256,2.16685027,3.99158505,-11.371
1.22953072568,2.88215007467,0.00336059,1.59201,29.3,-67.3,-163.696667916,-2.260051720603e+00,4.507214813378e+00,-4.05076121191,896922579.612,6634761.76114,4.32482357646e-06,6.551549070317e-04,-109.857897064,1.853,-6.543,-7.29690473,-13.5926,-22.247
-4.55219444343,7.82808033606,0.0416312,1.71475,77.7,-40.4,986.317193598,2.633443521250e+00,9.635685840537e-01,3.21429325226,49609652.0602,1837365.97978,3.99687435679e-06,6.470704967126e-04,89.3756264022,-0.5611,-4.123,22.9480349,-19.7316796,-0.78903
2.81866034675,3.49357699265,0.0135095,1.64007,14.3,-49.6,-394.531239614,5.763945985996e-02,-1.270569850754e+00,-3.1662366209,983992966.093,1164110.28446,7.03812197252e-07,9.885219447987e-04,-62.3268724016,-1.289,4.982,23.2212519,8.65315117,-0.69989
-1.84826835917,-1.85613709033,0.0242841,1.55978,13.6,-10.8,873.207014025,-2.408382603761e+00,1.828868434957e+00,-0.205660759286,997374243.568,1582752.23544,8.80310976717e-06,1.482794371034e-04,-44.7467294839,2.153,-5.368,-19.7230864,-3.63219592,-6.4763
2.43447069485,3.88605241987,-0.0383913,1.70525,17.3,-88.8,-853.637109011,2.824686327443e+00,9.827983416577e-01,-3.54766571395,218871720.643,3392279.08077,4.62689285081e-06,5.246929527784e-04,38.3169972761,0.6851,6.539,-8.72069341,-23.0272174,-2.9425
4.24513177929,4.52044889855,0.0350833,1.6941,0.935,-49.3,-750.681946927,2.309395840696e+00,-2.502846938442e+00,0.470751788344,79790662.2493,4880495.3765,7.65702837184e-06,8.424972437631e-04,14.2921998323,0.2725,4.038,13.2779942,-18.1094472,-20.963
1.20949419826,7.4452639598,0.0438591,1.54903,95.1,-29.8,-759.351391755,-2.790922074064e+00,3.232118868789e+00,-1.90035083957,912303069.738,5029289.8181,5.34507846379e-06,6.363933126620e-04,-81.6348033483,3.181,-3.477,-3.43592056,-5.0321887,-24.727
-0.0436589366392,8.69865221966,0.0175997,1.63384,79.2,-97.2,59.2530009009,-2.451649416576e+00,-8.848398099385e-01,-0.713308436264,118423222.925,9594743.80402,9.77678628888e-08,5.501749278466e-04,87.2742059077,-0.8763,-1.025,-6.33655631,-5.04019543,-20.93
4.68967647284,9.39023032677,0.0476554,1.6653,31.2,-32.4,720.081410306,-9.582545766510e-01,4.744301193800e+00,-4.12035451017,773239538.101,5618632.0926,7.5767124478e-06,8.166673067460e-04,56.1616137176,-0.08047,4.571,22.6943104,5.33879439,-6.0908
1.26561159181,-1.73626175424,-0.0228784,1.71825,47.7,-29.7,222.14732627,1.644184495007e+00,-4.001926607220e+00,-1.29221518438,316600733.321,5497491.41658,6.35590098001e-06,1.434017782969e-04,79.0371314377,-1.091,-6.065,14.7540618,9.73367046,-4.6635
4.88857577785,0.290301635463,-0.0341746,1.59411,49,-86.9,-644.25734236,-2.808672599450e+00,-2.424425402988e+00,1.65941155438,964990526.948,2204620.44366,2.26902720875e-06,2.639942651088e-04,25.841632543,2.7,-3.949,-22.913888,7.94475364,-20.563
-1.68715875984,6.11000957901,0.00750386,1.60532,93.2,-65.2,568.666825436,1.387438795387e-01,-3.711947508555e-01,-4.29264627613,204764954.61,1248738.9754,3.72025114998e-07,3.120262531755e-04,-74.8253084387,1.532,0.4175,-12.7598804,0.482675294,-12.452
0.750403892191,0.330508856645,0.0355231,1.71484,58.1,-83.1,766.708181185,-2.155086655904e+00,-2.948835456732e+00,0.748061380756,972438882.835,4045069.83566,5.99049102097e-06,7.186611372811e-04,-76.7901619664,-0.7909,4.646,0.0407570915,5.26729121,-5.1911
1.27588776319,1.73179845226,0.038039,1.72608,56.4,-12.4,-266.357083634,1.735375572633e+00,-3.285759726606e+00,3.37576688229,501620790.466,8717712.40958,7.58113617602e-06,4.048555015598e-05,-9.19677520606,1.58,-5.084,-22.0159598,-1.79406437,-9.4624
3.2813058906,7.20094613386,0.00369863,1.66868,17.4,-20.9,512.608244902,1.507982791520e+00,-8.582760081296e-01,-0.195417146942,939225962.455,359848.291805,5.86513072675e-06,9.993655252595e-04,-100.36965207,0.6365,6.584,1.70891144,0.41334952,-16.509
1.0053941831,-0.778348900093,0.0254026,1.64727,80.1,-65.9,-454.011337704,-6.240032170024e-01,3.491029052178e+00,-0.591767778525,180267382.851,4742910.25569,2.92904917425e-06,7.970661928987e-04,-51.5335300376,1.301,-3.649,20.2862995,-15.6347531,-22.792
0.704071103992,6.23639131436,-0.0418955,1.56084,27.2,-15.1,-632.38304938,3.184403081700e-01,9.410496419158e-01,1.50866584771,938691152.281,8775441.5742,8.37876069766e-06,2.982030533646e-04,75.8944766066,1.606,5.114,-5.1656639,-11.0286471,-21.207
1.55719906244,-1.09263968912,-0.010232,1.68543,71.2,-3.99,-265.534763053,8.963999596649e-02,1.743474059446e+00,4.0927549985,45319325.2252,1464044.58901,1.10305517968e-06,8.187865749697e-04,-22.7554084084,1.891,-6.916,-21.4627027,-9.88155426,-23.432
4.59014201527,0.886928448194,0.0240247,1.54169,6.29,-97.4,-896.561530395,2.431620512491e+00,-5.102612114302e-01,0.84388232926,215695707.362,4017382.41395,2.93098357433e-06,6.949773754866e-04,21.6968349759,-0.2799,-2.684,3.88750735,-19.3156147,-2.8981
-3.96365020866,-1.82843772784,0.0446147,1.54325,38.7,-63.2,-947.779377445,-1.216375131909e-01,-1.712102500422e+00,-1.95932176359,895029847.471,3929146.64157,9.1496216328e-06,8.357854084777e-04,88.2340550606,0.2692,-3.581,19.3964762,7.99696135,-8.7783
2.85817619829,7.66202115492,-0.0325265,1.60427,74.4,-23,203.760750872,-2.619753754144e+00,2.256753611671e+00,-3.84742842728,292002063.528,5757505.83923,2.46656705435e-06,6.219156093015e-04,38.2486087561,3.204,-4.874,-16.725973,-22.5103065,-18.732
2.40590182538,-0.447388299379,0.0239268,1.59307,22.5,-24.8,-824.990374461,1.980443733973e+00,7.706655249397e-01,4.78777733161,14043741.6636,3388740.57264,5.60744663653e-06,3.930105327379e-05,86.276048386,-0.279,-3.851,17.0910666,-2.35380596,-12.207
-1.83340434144,0.92956269135,0.0405281,1.70777,50.2,-18.8,242.420808236,4.451678151836e-01,-2.071678602852e+00,4.24069999699,263676630.351,8610485.52689,1.24378069524e-06,2.103539398872e-04,-60.0088381822,0.8605,-0.2165,10.0169098,-21.1448591,-13.429
0.642000249504,9.78203477426,-0.0491666,1.64673,86.8,-17,-455.330978487,-1.890244795682e+00,-2.704942332978e+00,-2.43991927417,504245549.093,10139629.0986,8.65942309173e-06,8.229150456290e-04,-0.0202322249581,-0.398,-4.913,1.70134161,-10.4985756,-14.383
-4.64956043047,-1.35267216418,0.0428837,1.63426,37.5,-37.8,915.267232786,-1.801727891621e+00,3.290594673783e+00,1.53030494613,870917496.442,4080455.25802,7.42577021896e-06,9.316144729945e-04,-1.89382722727,1.59,5.467,2.99861347,3.69053302,-10.111
-2.9474802194,7.03761820147,-0.031017,1.69238,9.06,-17.5,-933.288915533,-9.691094891096e-01,-6.378904836341e-01,-0.193091606533,309361641.315,3959988.25229,9.61615676483e-06,5.149669073487e-04,-55.3946268693,1.303,-2.803,22.8175736,-16.3019884,-9.5282
1.91600776206,3.72392681281,-0.0316411,1.63283,32.3,-66.1,896.933476882,2.204470203073e+00,4.744024956539e+00,-1.50571757846,682766049.883,7979070.05573,5.36012870682e-06,8.579368340685e-04,-31.1793486959,2.199,2.425,21.7745254,-6.48653428,-16.234
-4.66755910303,5.13054145387,-0.0346687,1.64082,78.4,-84.6,-651.047813159,-1.443132439731e+00,2.603447515891e+00,-2.34583436217,215318916.373,1856673.05295,3.19027805211e-06,7.356391587331e-04,46.9058282383,2.848,-3.581,-13.9838272,-0.258180596,-8.2821
1.6065420575,4.59129419983,0.00363882,1.6101,26.7,-11.7,-161.597314095,8.355263731991e-01,1.867574857750e+00,-0.579267064011,915032682.134,9995051.59028,5.97663969976e-06,7.584402745237e-04,-69.8085140554,3.427,0.2361,10.3190494,-24.3122464,-13.18
-1.75453451852,0.332529976576,-0.0157458,1.65618,57.7,-19.4,623.635820957,-1.562661967837e+00,-2.269428839737e+00,-2.68340374755,1052652841.77,10717590.7637,9.5647536048e-06,2.974603554717e-04,-41.293405198,1.95,1.07,10.0834196,-15.1967674,-3.7132
-3.13002553725,1.03283549171,0.00724208,1.62802,64.8,-44.9,-818.354287142,-1.036701353275e+00,-2.656327806799e+00,-2.10916955422,648328406.746,9433177.61868,1.22580268744e-06,6.934545060139e-04,-59.7618571816,2.11,2.623,-0.248660223,-14.4586552,-9.5788
4.72537045361,1.17126584686,0.0262183,1.54153,94.5,-99.3,643.546387005,-1.849725038477e+00,-4.755425825658e+00,-1.45055210135,596925140.762,2412069.6992,5.65034150617e-06,4.957320435056e-04,75.8280598473,1.787,3.506,16.5624216,-19.3887429,-9.5983
2.14019989528,5.35053889159,-0.0481665,1.72465,60,-59.7,975.779037451,-2.134361672479e+00,1.898375110910e+00,-2.55574413984,1010985781.11,531374.565082,1.07792415953e-05,2.181036285423e-04,74.168528095,-0.6919,-3.018,18.8732561,-8.22889287,-13.454
