"aa","bb","cccc","d","e","ff","gg","hh","ii","jjj","k","l","MM","NnN","O","pp","qqq","rRr","ss","tt"
"-0.600695122406","-1.54308052257","-0.0122079","1.72151","74.8","-18.9","-754.999980273","6.315238921976e-01","5.257500255308e-01","4.23854180128","315906386.214","4385052.83484","9.52515245598e-06","4.132128528606e-04","-45.1273565184","3.349","6.678","9.22275626","-8.70838598","-21.822"
"0.411993590047","-0.0752219469462","-0.0462175","1.53215","88.5","-28.2","101.507001347","1.513868754616e-01","-2.342858276643e+00","-2.03557079589","593287490.787","1190915.11676","6.34943375654e-07","9.388161598609e-04","65.6220156381","-0.01185","2.6","-8.82504591","-15.5626207","-11.367"
"4.4859614385","6.56386162074","-0.0344347","1.56631","22.8","-44.9","-387.799613035","1.985815584656e-01","-3.752191257373e+00","-4.68828202684","1096105173.6","218147.159587","1.80082525624e-06","1.607801560314e-04","23.4586916414","1.521","-1.138","-2.93041007","-22.6758548","-5.585"
"0.277034906968","7.78402618174","-0.0152042","1.57703","27.9","-25.8","-135.099392183","2.116930912509e+00","3.888536810150e+00","2.52921517648","809114884.975","6277815.05831","9.43011651376e-06","1.452266102110e-04","-79.9594634495","2.098","-4.371","-12.7414461","-23.4219203","-13.043"
"4.00926504727","-1.17083727735","-0.0243711","1.68188","83.1","-74.5","-66.3590866761","-1.793735500377e-01","3.319688094389e+00","-3.46242841996","144590428.979","6927025.58637","1.06091916045e-05","2.033986475722e-04","101.634664275","2.415","-4.572","-20.9617728","-3.78197816","-2.4188"
"1.47074994316","9.62908305964","-0.0461759","1.59301","53.3","-25.6","-396.206212089","-1.212649801330e+00","3.419662562297e+00","-1.37896061092","749070797.593","2882491.5965","1.10304637799e-05","4.940909890305e-04","-19.4034969355","2.492","6.893","-1.08781652","4.67863162","-3.7087"
"3.85374672684","6.84134052155","-0.0491424","1.50983","21.9","-9.39","-620.537056499","2.398955826508e+00","-1.850479444687e+00","1.78434659186","114300190.881","5270801.76441","4.24380642722e-06","5.822702696762e-04","107.233846051","1.964","0.4085","-4.2031868","-16.7255814","-18.578"
"-0.135250216149","-1.04162680894","0.0436881","1.74057","12.1","-29.2","-393.503982898","1.274915706430e+00","-4.536646848902e+00","1.94375001289","456026515.816","4684710.39376","1.09025807831e-05","3.132619449201e-05","94.0914085243","1.366","0.3125","12.9436484","-11.9733817","-20.119"
"-3.95742801459","1.590373665","0.0233604","1.67624","74.6","-17.2","768.258355504","-1.352279812180e+00","-3.305081794575e+00","2.44520447157","997768572.827","6773279.6377","7.71040227819e-06","5.540166596542e-05","65.3926102346","0.1723","-6.051","23.8462724","0.0143580616","-9.2053"
"-2.17468006936","-1.1176858831","-0.0468543","1.67815","44.1","-88.1","-117.902075201","1.309792183877e+00","-2.020962763815e+00","2.32332650743","779402186.036","2104374.06137","1.06990270841e-05","6.096763595472e-04","-61.1860645618","2.733","6.135","5.54096576","-22.9180899","-6.2267"
"-0.867640193521","3.13860395484","0.00073441","1.66162","18.3","-11.3","-15.7430979926","2.077407612716e+00","2.368331152799e+00","-4.80824789261","920389736.848","7449429.40289","3.38372582338e-06","4.900380514516e-04","-75.2811903688","0.1677","2.663","20.0547239","5.3347417","-0.10009"
"0.424763240252","2.53676006397","-0.0383722","1.56688","44.4","-36.2","-937.388005186","-1.334268087133e+00","-4.606374658087e+00","3.0343929045","137462530.125","4293767.94804","3.30856904639e-06","2.749812094949e-04","-27.51129013","0.7474","3.711","-20.370415","-12.7241279","-10.476"
"3.49662894581","6.69959929788","0.0485481","1.73808","84.3","-66.6","80.6254062524","2.393314408230e-01","3.824552294990e+00","-4.45416104269","168318187.666","4014448.89167","2.98448025937e-06","9.766445281628e-04","7.65976904988","-0.8203","-1.692","18.8924253","-7.08528473","-2.7379"
"-4.76102872513","8.41134694275","0.0130529","1.6241","42.6","-17","-430.402567943","-2.240969206030e+00","-1.317281675599e+00","2.94692645966","1084879886.29","740700.568058","8.59135987737e-06","2.015532483956e-04","-47.8826808164","-0.5181","-3.966","-5.62431825","-10.9298103","-15.855"
"2.3859561834","3.45515823491","-0.029197","1.652","86.4","-63.8","-347.618531284","2.164291984673e+00","-6.448002661683e-01","3.29526650912","971215514.587","9605322.02602","4.70373393013e-06","6.763004275682e-04","-5.69992815382","2.374","6.603","24.2994409","4.36035226","-4.778"
"4.2744487825","2.51039489091","0.0416137","1.6514","94.3","-51","-140.751971197","-2.458989932542e+00","3.500518730958e+00","-0.960119095622","289393296.512","3818439.92931","8.38988644189e-07","7.733186789982e-04","-17.5454304838","0.04183","-0.8729","-10.4016575","6.39808255","-2.1808"
"-3.55733746862","7.89789425253","-0.0103905","1.52604","18.2","-23.5","-61.3263694247","-2.213433705553e+00","3.830667563907e+00","0.867180418192","118691162.115","3486367.71324","5.95758975067e-06","7.701940304065e-05","60.7637180372","3.037","2.033","12.6161911","-10.1016506","-24.244"
"4.7990929428","6.80554325711","-0.0458068","1.57104","23","-30.5","772.96759276","-3.678218185361e-01","3.098045538202e+00","-3.65261911616","243350119.713","10205639.4007","7.58295638458e-06","1.257414298192e-04","90.6679057181","1.406","4.384","5.00926986","1.2041847","-20.823"
"-0.992847533429","8.75029547763","-0.0172389","1.56754","17.4","-64.8","-683.155083955","-3.808371665377e-01","-3.730017929042e+00","4.54438232806","872478393.052","4062309.17635","9.11456638878e-06","6.487016462718e-04","-5.56793617459","2.843","-5.447","7.2751458","-20.5775863","-1.2778"
"-2.87061375516","8.48425911518","-0.0321698","1.54236","66.4","-51.7","168.655969009","1.707113477100e+00","-3.842417355357e+00","-0.647281772841","535209398.832","5067768.82572","8.81557910197e-06","5.110172346493e-05","-104.896804403","-0.5874","-2.857","1.01948358","-8.61777741","-23.546"
"3.90067096308","4.33061288165","-0.0464521","1.73891","3.24","-89.9","-923.239947279","-2.948574970464e+00","1.805567160902e+00","-2.89551924632","296838083.185","1112520.21201","4.94283913294e-06","4.729829110631e-04","53.5721049672","-0.3405","1.342","15.7333662","-1.35216931","-16.379"
"-0.0991194194879","1.81837663609","-0.0472539","1.60635","61.5","-61.4","-879.348220741","1.453749944562e+00","1.659586033006e+00","-2.47095222992","178998457.112","2025989.51394","1.60550560609e-06","3.949470531137e-04","32.0489746848","0.4195","0.3854","-19.6874319","-23.3769329","-22.884"
"0.658844678118","6.54758699624","-0.029194","1.63446","64.1","-63.6","12.3796446743","1.766495700173e+00","-1.333095020692e+00","-3.22234021924","778998655.882","2925533.49202","9.84698739142e-06","9.933498939949e-05","-19.1980219767","0.1794","0.2645","21.5219294","4.85392723","-0.38695"
"4.69042527249","9.74484002025","-0.00687214","1.60565","86.2","-72.5","-198.516276478","2.303840660328e+00","-2.868220076866e+00","3.13334611434","1065292804.61","5219624.51696","1.5720475058e-06","8.007751361655e-04","94.6861518205","3.311","2.712","18.9517147","7.00820989","-17.444"
"-3.97872502426","6.74492526351","0.0467324","1.56982","86.4","-25.8","-903.644693993","-4.024396178784e-01","-4.156115227182e+00","0.730213903759","271945795.566","4158318.47667","3.0467259443e-06","6.418703466961e-04","-86.0766831545","1.178","-5.264","-7.73594497","-11.373002","-2.0124"
"2.4749143765","0.961821789612","0.0325901","1.59348","75.5","-66.6","-808.733263008","-3.890796632946e-01","-3.616818885463e+00","0.448431350628","262879163.422","4086074.63394","1.48658593696e-06","7.852736599011e-04","-25.3908437225","-0.979","-2.423","-13.5669723","-0.624281273","-15.785"
"2.74887741957","2.66348952536","0.00107695","1.50361","51.3","-6.82","835.790498144","1.596878172037e+00","6.697806636034e-01","3.550187959","269734864.849","2642592.03788","7.48463650776e-06","2.207430695465e-04","76.3780911213","0.3871","4.385","-12.9023742","9.69961422","-16.452"
"2.15141981541","7.54055784492","-0.0334155","1.60437","50.6","-49.2","888.487570893","1.721653374546e+00","-2.637758277738e+00","-3.91368972578","1104223104.47","6232166.07957","3.36554194059e-06","2.374419609661e-04","36.3842408838","3.3","5.848","11.9715617","-1.63761569","-9.729"
"1.00026532682","2.48994100478","0.0323128","1.53341","72.2","-93.5","-696.089285821","1.998480877839e-01","-3.682164279437e+00","-0.366817220432","865808580.867","8222758.52515","5.08815632398e-06","6.516892352401e-04","95.4739165599","1.14","-2.343","6.44648303","5.88673773","-3.3908"
"-1.19887072039","0.982038839483","-0.0223911","1.63785","31.7","-12.6","-445.239004084","-2.421422954980e+00","1.890569780229e+00","-2.84925674737","399597708.012","1828347.65081","2.9898063381e-06","4.127272637288e-04","-11.446979526","0.1392","-4.447","14.3324884","-24.4200165","-0.79115"
"2.82660336649","3.43779563099","-0.0301728","1.53128","11.5","-28.2","-477.191157052","-9.136039283857e-01","-4.479142473889e+00","-1.89438090355","630606394.908","626385.185104","6.0703268362e-06","3.502486135904e-04","-36.8292771432","1.656","-4.468","21.8845727","-20.8943974","-18.253"
"-2.38165144515","-0.857872424381","0.00450216","1.64992","4.9","-10.9","184.882478133","-1.064854953453e+00","-2.449260127602e+00","2.94518481892","866359208.414","8045561.38395","1.04201030866e-05","5.281161708799e-04","-14.5487682445","2.219","1.8","-1.38859189","4.36524551","-5.914"
"4.68407659784","8.07181448538","0.00841745","1.73992","65.8","-58.2","862.134359745","-2.982198289126e+00","4.380311702699e+00","-0.267460978419","345365159.027","7178088.28424","1.80719017314e-06","1.224598643934e-04","98.2299038921","2.794","-4.753","-20.0990287","-8.45097512","-5.4969"
"-2.4788669584","1.09227319599","-0.041333","1.62332","98.8","-44.8","-13.4177829636","-1.219931734079e-02","3.196942191151e+00","-3.78414385458","554070111.803","383383.221496","6.37056489862e-06","6.805807665364e-04","36.3951514561","0.2959","-4.71","-18.0941243","-13.3346914","-16.798"
"-0.507855870646","3.38839645157","0.0292248","1.60618","97.8","-45.3","-377.16262354","-9.914550269003e-01","-2.118557562846e+00","3.6090738975","851331136.026","2972160.75686","3.04587792063e-06","4.824551079568e-04","-29.3719490608","1.559","-2.388","-6.1298336","-5.32410391","-14.572"
"-4.69911556218","1.70720284705","0.027818","1.58226","87.7","-69.4","-618.653689888","1.092310715488e+00","4.778941471544e+00","4.66944770181","305077036.223","9965978.1922","5.97750319481e-06","8.025794886385e-04","-96.2080116702","1.841","0.7698","-12.7937647","-7.55005601","-8.9386"
"-0.677628488205","9.11892326435","-0.012338","1.70612","76.9","-0.408","160.49911621","-1.343425493767e+00","1.063825714184e-01","3.11096568781","208547776.904","3730009.06047","7.23729920757e-07","2.262084641345e-04","-103.995846442","-1.38","3.112","24.8363874","6.79410763","-20.695"
"2.06034974592","4.06982691262","0.0390385","1.63606","71.5","-6.54","780.778958411","-1.792248534689e+00","-2.119394321255e+00","1.56269790059","522257059.962","3701857.32692","6.25555107619e-06","5.116925501920e-04","-2.23477522441","2.472","-2.907","22.6785989","-12.639674","-24.583"
"3.39601857783","1.31489211026","0.0175361","1.72952","14.3","-37.7","127.796725167","1.847214000497e+00","-1.472743583488e+00","4.66472659019","652027139.14","3739170.67345","7.86571081816e-07","7.031462441672e-04","-84.6728732905","1.494","-5.662","10.0604577","5.19180856","-22.696"
"3.48121696582","1.04618062988","-0.00489334","1.68322","59.5","-96.3","536.42890545","1.794277414864e+00","2.249355207255e-01","2.07666349762","1084499340.33","2871438.08514","7.43467012871e-06","4.279812915851e-04","28.9312239253","1.927","-2.875","-9.72457518","-23.2336913","-9.7219"
"-2.07841064014","8.76123645128","-0.0455851","1.59453","25.1","-0.723","-149.33882727","-2.456996622369e+00","-2.261304528746e+00","-3.87010630427","455724571.617","1391107.31491","3.77406913419e-07","4.664116983387e-04","-31.605234691","2.279","0.3789","-8.97366239","-8.9205477","-4.6266"
"-0.541136585069","3.02336065402","-0.0460075","1.63331","58.7","-23.1","-844.535302335","2.972046586213e+00","3.577253941581e+00","1.77929850919","638077445.107","4802391.71194","5.72530070591e-06","9.428117878742e-04","-78.3374125454","0.1249","1.645","11.2909681","-21.5835151","-5.5658"
"-1.93240598937","7.32350837004","0.0128935","1.57329","74.4","-51.8","-141.468222053","-1.828071401647e+00","4.932278206091e+00","4.04511376495","266703752.423","10944987.3857","8.10180558848e-06","1.414531357404e-04","64.8957123992","1.589","2.4","0.755499414","-13.8807625","-12.343"
"-2.20396795943","1.11581972221","-0.0453519","1.56313","43.6","-5.34","395.787331135","-2.194014380964e+00","-2.417331637679e+00","0.276282735932","259986479.677","10320458.2946","6.25013819587e-07","5.813914412519e-04","17.2233627086","-0.4961","-1.664","17.7354311","-14.3382617","-7.0843"
"2.33468226328","5.50517916575","0.0214094","1.59028","63.2","-35.8","155.942834717","-2.029159961508e+00","-2.946544743131e+00","-0.506799650729","128807864.017","235203.518364","1.04137757279e-05","8.995248077459e-04","-10.2943755972","2.818","-4.213","-20.0469436","7.74123864","-8.5997"
"-4.00413493137","2.35382052892","0.013136","1.5286","44.6","-51.9","879.434169708","2.242773528035e+00","-2.789852756027e+00","2.41896143356","485908230.955","3538305.49498","5.80225864103e-06","9.194856389308e-04","0.975472537679","0.836","0.8379","12.7500991","-4.0218103","-14.399"
"-0.129816489092","6.39051038502","-0.00412105","1.7299","84.8","-98.9","-724.33822549","1.445827104954e-01","4.773860343214e+00","2.3416346934","825145831.373","9498216.33535","1.02712462504e-05","2.481306687505e-04","-85.1051582141","-1.492","3.593","12.027634","-6.2287593","-6.0056"
"0.357600069921","1.58099436843","0.0221843","1.72167","96.6","-38.4","-767.40345726","-1.189072725873e+00","-2.818840462207e+00","3.00925549073","591472934.4","9308876.54391","2.36326260352e-06","7.231024941181e-04","-31.7904575649","-0.7136","4.513","1.02643771","-3.60069457","-19.643"
"-1.14460463779","5.25139223674","-0.0103943","1.73532","13.4","-59.8","118.06081308","-6.979855517154e-01","4.691816312189e+00","4.12912717069","416390130.363","8443869.04973","6.385976516e-06","8.601234133542e-04","30.6883822903","-0.9771","-2.802","17.371907","-23.747078","-7.957"
"-4.49646653829","4.26555517555","0.00237291","1.53047","0.36","-40.6","821.293953299","-9.994088830425e-01","-1.971209053176e+00","-2.11433167269","719547384.405","7637141.88568","6.74933298903e-06","8.424380224111e-04","-42.7884257679","2.446","1.018","-17.2042279","-1.16891457","-1.1923"
"-4.68604320653","2.80974341482","-0.0257268","1.52807","89.4","-71.4","-378.895885632","-8.402264695243e-01","4.666214394305e+00","0.619879634031","69183833.3991","8037206.30851","6.37743298798e-06","8.740712985639e-04","13.4132397556","2.84","-6.168","4.7121155","-7.81131959","-14.105"
"4.91240656933","8.1182591501","-0.00544668","1.53429","28.1","-75","-766.596216188","2.467588030842e-01","9.785580835255e-01","-1.17325366851","582925808.053","5031418.4567","1.51767817261e-06","2.385222226168e-04","-22.3459430746","0.6612","-2.314","22.4373441","-20.1071637","-11.995"
"-4.05245005597","1.88160933365","-0.0148641","1.73711","6.11","-72.6","231.758593868","-1.704279107904e-01","1.155107241626e+00","3.94117769528","331056062.343","77670.9561949","5.71115966399e-06","7.206849056205e-04","-8.84595526903","0.741","-3.902","-12.6860864","0.460199206","-19.876"
"-1.65712999568","-1.74594462657","0.0449715","1.55347","72.1","-57","326.801978361","5.227345478541e-01","1.049288710591e+00","-3.64856248224","307603749.453","6175830.67222","9.83159311377e-06","7.697137996996e-04","110.107806318","-0.4392","6.737","6.54958607","0.204434119","-15.406"
"1.92182171087","1.58767791921","0.0140221","1.66059","18.2","-86.2","439.564640038","2.735978248933e+00","-2.235113703002e+00","0.0379592378247","156924382.304","5602345.93546","5.03009236053e-06","1.487768484696e-04","-80.3170364699","2.229","-0.1942","-0.351712894","-23.8708397","-2.9381"
"-4.57656298521","2.36185062126","0.021071","1.67806","90.8","-39.3","-198.833567835","1.062998779598e+00","-1.642299631294e+00","2.359122163","1106237426.02","10149848.4917","1.01441212503e-05","2.478509350326e-04","3.91227675984","1.87","-3.147","-1.8871995","-6.69110333","-11.495"
"-3.67315608279","7.04958125321","-0.0141952","1.69249","27.3","-56.8","56.8078069614","8.602703534673e-01","-1.859201424955e+00","3.00627718633","684777186.778","5645240.84129","1.85904303416e-06","8.593921467637e-04","75.6961801737","0.2959","4.449","19.1088347","-12.722465","-4.9807"
"-3.41711597247","2.58049714206","0.0142172","1.557","84.1","-22.6","404.349241267","2.848644103354e+00","2.204874888343e+00","1.64759809539","1053204291.13","6443490.51298","3.90658597185e-06","7.538303531715e-04","-34.9991596319","2.111","-2.412","-9.98092033","-3.65976161","-7.2282"
"1.1804337488","-1.16551805734","-0.00988425","1.70688","96.6","-5.2","552.330328979","-2.327689447749e+00","3.640153521821e+00","-1.47098822437","101602506.05","9241545.68099","2.33271999322e-06","9.364109336646e-04","-5.48263052245","0.277","-0.8315","-4.50287938","7.47334545","-0.61775"
"4.20289530866","3.19063785421","-0.00549591","1.51352","49.5","-46.8","886.840901311","-2.016730544860e+00","2.641737444243e+00","-2.79903336377","807171486.634","3582934.24152","1.08934083709e-05","5.971222634234e-04","-57.3321587171","1.706","-1.415","2.26415923","3.95521613","-9.6097"
"-2.54261091993","8.12117859491","0.00217202","1.71915","70.2","-79.3","-819.066120735","-8.508367449629e-01","2.410486244459e+00","-4.67598475275","1105414370.26","6851724.97236","2.78738037247e-06","7.185754782331e-04","96.9383996044","0.5614","-5.825","13.0555856","-19.9457719","-22.504"
"-4.97474657604","8.29507353117","-0.0381338","1.55423","6.72","-36.2","120.756503456","1.289402547127e-01","1.490669102988e+00","3.79478213582","344240217.149","3341498.46079","8.52351583611e-06","6.932816359455e-04","105.013005837","1.441","5.861","-16.1498738","-6.45367256","-14.425"
"4.40351685961","7.15955324498","-0.00452708","1.64336","23.5","-99","-522.129275259","-2.852325486916e+00","3.257977789794e+00","0.868262328642","502774272.235","3147533.26799","7.93472867056e-06","2.940247296598e-04","-111.449560598","0.468","0.136","-4.09030509","-15.0172","-5.4754"
"1.11112371229","-1.15625332742","0.0318466","1.56734","88.7","-51","-294.65033051","-1.990222537888e-01","4.974558742245e+00","-4.56924692252","530042926.812","6168190.09682","7.65096592112e-07","4.865115523982e-04","-8.70870989938","2.184","-0.1697","4.30012184","-0.487283816","-3.3279"
"0.489452694424","7.4320792792","-0.0474511","1.71422","9.77","-73.9","-716.478434791","4.753470014491e-01","9.947263393539e-01","1.7605439566","322695306.762","3997868.93603","8.87808108663e-06","7.991875898114e-04","-26.5297092928","-0.1563","-5.11","-12.6099335","-0.278706586","-11.309"
"2.33300128191","5.01751544862","-0.0169032","1.59438","27.6","-60.6","-653.987575242","1.987488392505e+00","-1.026638333226e+00","4.90118366198","469576153.473","5319414.65517","5.76390234492e-06","6.874047603406e-04","9.5252778912","1.668","-3.034","7.44468163","-22.9979371","-13.697"
"3.0260007591","6.88647473717","0.00013098","1.74226","84.8","-31.6","-89.5034319464","2.317070794598e+00","4.836046714298e+00","3.18640171042","340548142.938","5201147.16126","2.5806336523e-06","6.096055691153e-05","-6.97716557688","-0.748","0.01586","2.23966832","-22.0379188","-14.181"
"1.51817560581","6.74300369544","0.049692","1.58166","79.7","-37","-428.188524076","-1.247610474994e+00","-2.550621928543e+00","-0.662058008756","677572199.565","9840932.97189","6.30690135394e-06","9.745984273741e-04","0.490402047753","3.042","4.398","-19.0049313","-13.8890126","-12.599"
"-1.54639437016","5.8345536701","-0.0117794","1.62116","65.1","-19.5","425.397499796","-7.823863489978e-01","4.292381151880e+00","-2.48621952429","312554568.574","8761022.05527","6.39383456411e-06","6.993919060005e-04","47.3651929928","2.869","0.5119","20.0570644","-24.537634","-18.06"
"-3.13737860372","1.97595224436","-0.017889","1.68393","20.9","-82.2","-715.335232139","-2.820278309709e+00","1.768326090362e+00","-0.797634133091","534845466.99","4352333.23628","1.46678903076e-06","1.133598552443e-04","-95.1212638553","2.753","-4.657","16.1692489","-16.148399","-18.644"
"-0.521554291603","-1.14096178281","0.0171464","1.53713","77.3","-31.5","774.554794136","1.069918937532e+00","3.138019411857e+00","-4.05351325848","184858197.8","6759549.04335","1.08971644887e-05","8.004715197022e-05","64.4521365284","-0.3439","-5.275","-3.49037835","-23.9050359","-3.9933"
"1.54014032254","-0.0825335509336","0.0203038","1.5652","8.55","-62.2","-801.3921496","-1.973292503733e+00","1.977983204876e+00","2.94589857756","838236136.334","227198.353923","6.81654908675e-06","4.943746311461e-04","-94.4036536328","0.3892","3.809","-15.9081059","2.90313822","-12.236"
"2.06166128094","-0.880548646413","-0.0158261","1.57889","86.5","-70.4","-773.808249685","2.936752777998e+00","-1.520794168236e+00","-0.917207108791","154195027.812","5711902.82497","2.57855579546e-07","5.864631713336e-05","-24.6200589398","-0.1415","-5.601","13.8403919","-9.31625387","-2.726"
"-1.59371184106","4.04063065677","0.0431673","1.72907","57.8","-31.3","-856.502178557","-1.018617623490e+00","3.669766721704e-01","-1.89558434694","542373272.032","7465066.33333","4.08750602694e-06","4.480420840271e-04","34.5841657771","-0.06777","-0.8567","19.9760405","0.260853554","-24.221"
